symbol_id	address	old_name	name	disposition	confidence	reason	source
recoil:function:0x406ee0	0x406ee0	RecoilStateCheatCode::ScalarDeletingDestructor	RecoilStateCheatCode::ScalarDeletingDestructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x406f00	0x406f00	RecoilStateCheatCode::Destructor	RecoilStateCheatCode::Destructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x406f60	0x406f60	RecoilStateCheatCode::OnTryBecomeCurrent	RecoilStateCheatCode::OnTryBecomeCurrent	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2228
recoil:function:0x407010	0x407010	RecoilStateCheatCode::OnDeactivate	RecoilStateCheatCode::OnDeactivate	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2256
recoil:function:0x4070e0	0x4070e0	HudUiCheatCodeTitleWidget::OnActivate	HudUiCheatCodeTitleWidget::OnActivate	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x407100	0x407100	HudUiCallback::QueueExitCurrentState	HudUiCallback::QueueExitCurrentState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2308
recoil:function:0x407110	0x407110	HudUiCallback::QueueCheatCodeState	HudUiCallback::QueueCheatCodeState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2320
recoil:function:0x407170	0x407170	RecoilStateBase::ScalarDeletingDestructor	RecoilStateBase::ScalarDeletingDestructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x407190	0x407190	zOpt::LookupNamedValueAsInt	zOpt::LookupNamedValueAsInt	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2871
recoil:function:0x4071f0	0x4071f0	zOpt::ReadScalarValueAsInt	zOpt::ReadScalarValueAsInt	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2892
recoil:function:0x407220	0x407220	zOpt::EvalIntCompareOp	zOpt::EvalIntCompareOp	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2916
recoil:function:0x407470	0x407470	zOpt::EvaluateProfileMetricCondition	zOpt::EvaluateProfileMetricCondition	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2952
recoil:function:0x407680	0x407680	zOpt::SelectProfileValueForSystem	zOpt::SelectProfileValueForSystem	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:2996
recoil:function:0x407700	0x407700	zGame::Options_LoadGameOptions	zGame::OptionsLoadGameOptions	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/hud.cpp:3102
recoil:function:0x407e00	0x407e00	zGame::Options_SaveGameOptions	zGame::OptionsSaveGameOptions	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/hud.cpp:3530
recoil:function:0x407e20	0x407e20	zOpt::SetGameControlOptions	zOpt::SetGameControlOptions	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3551
recoil:function:0x407e30	0x407e30	zOpt::SetThrottleMode	zOpt::SetThrottleMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3563
recoil:function:0x407e50	0x407e50	zOpt::GetThrottleMode	zOpt::GetThrottleMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3579
recoil:function:0x407e60	0x407e60	zOpt::SetSteeringMode	zOpt::SetSteeringMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3589
recoil:function:0x407e80	0x407e80	zOpt::GetSteeringMode	zOpt::GetSteeringMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3605
recoil:function:0x407e90	0x407e90	zOpt::SetCursorMode	zOpt::SetCursorMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3615
recoil:function:0x407eb0	0x407eb0	zOpt::GetCursorMode	zOpt::GetCursorMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3631
recoil:function:0x407ec0	0x407ec0	zOpt::SetCameraMode	zOpt::SetCameraMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3641
recoil:function:0x407ef0	0x407ef0	zOpt::GetCameraModeAsPlayerCameraState	zOpt::GetCameraModePlayerState	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/hud.cpp:3659
recoil:function:0x407f10	0x407f10	zOpt::SetGameDifficultyMode	zOpt::SetGameDifficultyMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3668
recoil:function:0x407f20	0x407f20	zOpt::GetGameDifficultyMode	zOpt::GetGameDifficultyMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3679
recoil:function:0x407f30	0x407f30	zOpt::SetEffectsLevelForCurrentHwMode	zOpt::SetEffectsLevelForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3688
recoil:function:0x407f80	0x407f80	zOpt::GetEffectsLevelForCurrentHwMode	zOpt::GetEffectsLevelForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3707
recoil:function:0x407fa0	0x407fa0	zOpt::SetObjectLODForCurrentHwMode	zOpt::SetObjectLODForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3716
recoil:function:0x408030	0x408030	zOpt::GetObjectLODForCurrentHwMode	zOpt::GetObjectLODForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3753
recoil:function:0x408050	0x408050	zOpt::SetMuteSoundOption	zOpt::SetMuteSoundOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3762
recoil:function:0x408060	0x408060	zOpt::GetMuteSoundOption	zOpt::GetMuteSoundOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3774
recoil:function:0x408070	0x408070	zOpt::SetSoundVolumeOption	zOpt::SetSoundVolumeOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3783
recoil:function:0x408090	0x408090	zOpt::GetSoundVolumeOption	zOpt::GetSoundVolumeOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3795
recoil:function:0x4080a0	0x4080a0	zSnd::SetAudioApiOption	zSnd::SetAudioApiOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3807
recoil:function:0x4080b0	0x4080b0	zSnd::GetAudioApiOption	zSnd::GetAudioApiOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3819
recoil:function:0x4080c0	0x4080c0	zOpt::SetSoundLODOption	zOpt::SetSoundLODOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3831
recoil:function:0x4080d0	0x4080d0	zOpt::GetSoundLODOption	zOpt::GetSoundLODOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3842
recoil:function:0x4080e0	0x4080e0	zOpt::SetTextureMemoryForCurrentHwMode	zOpt::SetTextureMemoryForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3851
recoil:function:0x408100	0x408100	zOpt::GetTextureMemoryForCurrentHwMode	zOpt::GetTextureMemoryForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3862
recoil:function:0x408120	0x408120	zOpt::SetPlayerName	zOpt::SetPlayerName	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3872
recoil:function:0x408190	0x408190	zOpt::GetPlayerName	zOptGetPlayerName	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/hud.cpp:3894
recoil:function:0x4081a0	0x4081a0	zOpt::SetGraphicsFlagsForCurrentHwMode	zOpt::SetGraphicsFlagsForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3906
recoil:function:0x4081f0	0x4081f0	zOpt::GetGraphicsFlagsForCurrentHwMode	zOpt::GetGraphicsFlagsForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3930
recoil:function:0x408210	0x408210	zSnd::SetCDAudioOption	zSnd::SetCDAudioOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3942
recoil:function:0x408220	0x408220	zSnd::GetCDAudioOption	zSnd::GetCDAudioOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3953
recoil:function:0x408230	0x408230	zOpt::SetNetworkEnabled	zOpt::SetNetworkEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3966
recoil:function:0x408240	0x408240	zOpt::SetNetworkModemEnabled	zOpt::SetNetworkModemEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3978
recoil:function:0x408250	0x408250	zOpt::SetNetworkListenEnabled	zOpt::SetNetworkListenEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:3990
recoil:function:0x408260	0x408260	zOpt::GetNetworkEnabled	zOpt::GetNetworkEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4002
recoil:function:0x408270	0x408270	zOpt::GetNetworkModemEnabled	zOpt::GetNetworkModemEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4012
recoil:function:0x408280	0x408280	zVid::SetAccelerationOption	zVid::SetAccelerationOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4030
recoil:function:0x408290	0x408290	zVid::SetHwApiOption	zVid::SetHwApiOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4047
recoil:function:0x4082a0	0x4082a0	zOpt::SetFullscreenOption	zOpt::SetFullscreenOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4062
recoil:function:0x4082b0	0x4082b0	zOpt::SetHudVisibilityOption	zOpt::SetHudVisibilityOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4073
recoil:function:0x4082d0	0x4082d0	zOpt::SetHudTypeForCurrentHwMode	zOpt::SetHudTypeForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4084
recoil:function:0x408300	0x408300	zOpt::SetReplicateMode	zOpt::SetReplicateMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4108
recoil:function:0x408310	0x408310	zVid::GetAccelerationOption	zVid::GetAccelerationOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4122
recoil:function:0x408320	0x408320	zVid::GetHwApiOption	zVid::GetHwApiOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4131
recoil:function:0x408330	0x408330	zOpt::GetFullscreenOption	zOpt::GetFullscreenOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4144
recoil:function:0x408340	0x408340	zOpt::GetHudVisibilityOption	zOpt::GetHudVisibilityOption	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4153
recoil:function:0x408360	0x408360	zOpt::GetHudTypeForCurrentHwMode	zOpt::GetHudTypeForCurrentHwMode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/hud.cpp:4163
