source	old_name	name	disposition	confidence	reason
src/Battlesport/hud.cpp:1132	AdjustThirdPersonCameraBySideProbes	AdjustThirdPersonCameraBySideProbes	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1257	RestoreThirdPersonCameraFromObstructionState	RestoreThirdPersonCameraFromObstructionState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1275	UnbindCurrentSaveStateIfSinglePlayer	UnbindCurrentSaveStateIfSinglePlayer	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1292	BindActiveGameStateAsCurrentSaveState	BindActiveGameStateAsCurrentSaveState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1305	UpdateCameraVariantFromCameraPos	UpdateCameraVariantFromCameraPos	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1348	UpdateCameraVariantFromAnchor	UpdateCameraVariantFromAnchor	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1406	UpdateCameraWeatherFxEmitterVisibility	UpdateCameraWeatherFxEmitterVisibility	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1469	FilterCameraProbeBlockingHits	FilterCameraProbeBlockingHits	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1515	AdjustSubCameraFocusForObstruction	AdjustSubCameraFocusForObstruction	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1651	MfcThreeFloatCDialogMessageMapAccessor::GetMessageMap	MfcThreeFloatCDialogMessageMapAccessor::GetMessageMap	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1662	MfcThreeFloatDialog::GetBaseMessageMapForMfc	MfcThreeFloatDialog::GetBaseMessageMapForMfc	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1768	MfcThreeFloatDialog::GetMessageMap	MfcThreeFloatDialog::GetMessageMap	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1779	MfcThreeFloatDialog::OnKillFocusValue0	MfcThreeFloatDialog::OnKillFocusValue0	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1794	MfcThreeFloatDialog::OnKillFocusValue1	MfcThreeFloatDialog::OnKillFocusValue1	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1809	MfcThreeFloatDialog::OnKillFocusValue2	MfcThreeFloatDialog::OnKillFocusValue2	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1824	MfcThreeFloatDialog::OnDeltaposSpinValue0	MfcThreeFloatDialog::OnDeltaposSpinValue0	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1847	MfcThreeFloatDialog::OnDeltaposSpinValue1	MfcThreeFloatDialog::OnDeltaposSpinValue1	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1870	MfcThreeFloatDialog::OnDeltaposSpinValue2	MfcThreeFloatDialog::OnDeltaposSpinValue2	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1892	MfcThreeFloatDialog::OnMove	MfcThreeFloatDialog::OnMove	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1906	MfcThreeFloatDialog::OnCreate	MfcThreeFloatDialog::OnCreate	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1921	ContainsCaseInsensitive	ContainsCaseInsensitive	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:1976	ExecuteCommandString	ExecuteCommandString	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2107	ClearNanitePanelCheatSentinel	ClearNanitePanelCheatSentinel	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2130	HudUiCheatTextInputWidget::HudUiCheatTextInputWidget	HudUiCheatTextInputWidget::HudUiCheatTextInputWidget	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2144	HudUiCheatCodeDialog::HudUiCheatCodeDialog	HudUiCheatCodeDialog::HudUiCheatCodeDialog	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2161	RecoilStateCheatCode::StaticInitAndRegisterAtExit	RecoilStateCheatCode::StaticInitAndRegisterAtExit	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2172	RecoilStateCheatCode::ConstructGlobal	RecoilStateCheatCode::ConstructGlobal	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2182	RecoilStateCheatCode::StaticInit	RecoilStateCheatCode::StaticInit	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2192	RecoilStateCheatCode::AtExitDestructor	RecoilStateCheatCode::AtExitDestructor	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2204	RecoilStateCheatCode::RecoilStateCheatCode	RecoilStateCheatCode::RecoilStateCheatCode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2213	RecoilStateCheatCode::~RecoilStateCheatCode	RecoilStateCheatCode::~RecoilStateCheatCode	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2228	RecoilStateCheatCode::OnTryBecomeCurrent	RecoilStateCheatCode::OnTryBecomeCurrent	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2256	RecoilStateCheatCode::OnDeactivate	RecoilStateCheatCode::OnDeactivate	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2296	HudUiCheatCodeTitleWidget::OnActivate	HudUiCheatCodeTitleWidget::OnActivate	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/hud.cpp:2308	HudUiCallback::QueueExitCurrentState	HudUiCallback::QueueExitCurrentState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
